date,iso_code,continent,location,new_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,people_vaccinated,people_fully_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population
2021-01-01,NZL,Oceania,New Zealand,0.0,0.937,0.0,0.0,,0.572,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-02,NZL,Oceania,New Zealand,0.0,0.937,0.0,0.0,,0.559,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-03,NZL,Oceania,New Zealand,3.664,1.019,0.0,0.0,,0.546,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-04,NZL,Oceania,New Zealand,0.0,1.019,0.0,0.0,,0.558,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-05,NZL,Oceania,New Zealand,0.579,0.909,0.0,0.0,,0.569,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-06,NZL,Oceania,New Zealand,0.0,0.909,0.0,0.0,,0.576,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-07,NZL,Oceania,New Zealand,0.771,0.716,0.0,0.0,,0.583,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-08,NZL,Oceania,New Zealand,0.0,0.716,0.0,0.0,,0.612,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-09,NZL,Oceania,New Zealand,0.0,0.716,0.0,0.0,,0.64,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-10,NZL,Oceania,New Zealand,5.593,0.992,0.0,0.0,,0.669,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-11,NZL,Oceania,New Zealand,0.771,1.102,0.0,0.0,0.53,0.676,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-12,NZL,Oceania,New Zealand,0.0,1.019,0.0,0.0,,0.705,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-13,NZL,Oceania,New Zealand,1.35,1.212,0.0,0.0,,0.7,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-14,NZL,Oceania,New Zealand,0.0,1.102,0.0,0.0,,0.72,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-15,NZL,Oceania,New Zealand,3.471,1.598,0.0,0.0,,0.735,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-16,NZL,Oceania,New Zealand,0.0,1.598,0.0,0.0,,0.722,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-17,NZL,Oceania,New Zealand,1.929,1.074,0.0,0.0,,0.709,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-18,NZL,Oceania,New Zealand,0.964,1.102,0.0,0.0,0.364,0.685,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-19,NZL,Oceania,New Zealand,0.0,1.102,0.0,0.0,,0.678,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-20,NZL,Oceania,New Zealand,1.157,1.074,0.0,0.0,,0.672,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-21,NZL,Oceania,New Zealand,0.0,1.074,0.0,0.0,,0.665,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-22,NZL,Oceania,New Zealand,1.736,0.827,0.0,0.0,,0.658,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-23,NZL,Oceania,New Zealand,0.0,0.827,0.0,0.0,,0.654,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-24,NZL,Oceania,New Zealand,1.157,0.716,0.0,0.0,,0.65,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-25,NZL,Oceania,New Zealand,1.157,0.744,0.0,0.0,0.522,0.673,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-26,NZL,Oceania,New Zealand,0.193,0.771,0.0,0.0,0.698,0.681,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-27,NZL,Oceania,New Zealand,0.964,0.744,0.0,0.0,2.108,0.891,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
2021-01-28,NZL,Oceania,New Zealand,0.964,0.882,0.0,0.0,1.619,1.006,,,,,,22.22,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,2.61,82.29,0.931,5185289.0
