date,iso_code,continent,location,new_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,people_vaccinated,people_fully_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population
2021-01-01,CHL,South America,Chile,154.205,114.14,5.56,2.223,2.595,1.764,0.0695,,,,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-02,CHL,South America,Chile,183.179,121.937,2.653,2.201,2.369,1.749,0.0734,,,,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-03,CHL,South America,Chile,170.274,127.585,3.265,2.332,1.528,1.767,0.075,,,,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-04,CHL,South America,Chile,116.763,131.797,2.193,2.361,1.308,1.782,0.0766,9053.0,,0.05,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-05,CHL,South America,Chile,124.976,135.637,0.0,2.361,1.324,1.807,0.0775,10497.0,,0.05,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-06,CHL,South America,Chile,125.486,139.296,1.071,2.186,1.643,1.85,0.0734,10703.0,,0.05,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-07,CHL,South America,Chile,121.507,142.342,1.428,2.31,2.448,1.888,0.0784,,,,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-08,CHL,South America,Chile,188.382,147.224,4.948,2.223,2.772,1.913,0.0797,10704.0,,0.05,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-09,CHL,South America,Chile,214.5,151.698,3.112,2.288,2.981,2.001,0.08,,,,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-10,CHL,South America,Chile,222.458,159.153,3.214,2.281,3.064,2.22,0.0783,10705.0,,0.05,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-11,CHL,South America,Chile,213.276,172.941,3.01,2.398,2.947,2.454,0.0754,10706.0,,0.05,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-12,CHL,South America,Chile,202.461,184.01,3.367,2.878,2.192,2.578,0.074,,,,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-13,CHL,South America,Chile,165.428,189.716,1.02,2.871,2.127,2.647,0.0749,10707.0,1032.0,0.05,0.01,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-14,CHL,South America,Chile,172.926,197.062,1.122,2.827,2.776,2.694,0.0749,12827.0,5829.0,0.07,0.03,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-15,CHL,South America,Chile,213.582,200.661,4.591,2.776,3.026,2.73,0.0746,13783.0,8304.0,0.07,0.04,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-16,CHL,South America,Chile,227.916,202.578,3.826,2.878,3.345,2.782,0.0731,13806.0,8371.0,0.07,0.04,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-17,CHL,South America,Chile,220.009,202.228,3.367,2.9,3.512,2.846,0.0719,,,,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-18,CHL,South America,Chile,221.335,203.38,2.142,2.776,2.856,2.833,0.0721,24856.0,8371.0,0.13,0.04,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-19,CHL,South America,Chile,199.86,203.008,3.571,2.806,2.155,2.828,0.0726,44222.0,8372.0,0.23,0.04,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-20,CHL,South America,Chile,173.487,204.159,1.326,2.849,2.129,2.828,0.0731,53532.0,8372.0,0.27,0.04,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-21,CHL,South America,Chile,183.077,205.609,1.071,2.842,2.92,2.849,0.073,56588.0,8372.0,0.29,0.04,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-22,CHL,South America,Chile,222.764,206.921,5.509,2.973,3.207,2.875,0.0736,56999.0,8376.0,0.29,0.04,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-23,CHL,South America,Chile,252.962,210.499,4.285,3.039,2.997,2.825,0.0756,,,,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-24,CHL,South America,Chile,233.68,212.452,3.469,3.053,3.36,2.804,0.0765,,,,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-25,CHL,South America,Chile,227.661,213.356,4.03,3.323,2.833,2.8,0.077,57016.0,9779.0,0.29,0.05,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-26,CHL,South America,Chile,207.511,214.449,3.367,3.294,2.206,2.808,0.0766,57035.0,10374.0,0.29,0.05,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-27,CHL,South America,Chile,169.457,213.873,1.224,3.279,2.029,2.793,0.0765,57036.0,10408.0,0.29,0.05,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-28,CHL,South America,Chile,172.824,212.408,0.867,3.25,2.759,2.77,0.0768,,,,,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-29,CHL,South America,Chile,217.05,211.592,6.835,3.44,3.178,2.766,0.076,57036.0,10413.0,0.29,0.05,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-30,CHL,South America,Chile,234.955,209.02,4.234,3.432,3.248,2.802,0.0739,57037.0,10413.0,0.29,0.05,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-01-31,CHL,South America,Chile,211.745,205.886,4.183,3.534,3.1,2.765,0.0742,57037.0,10414.0,0.29,0.05,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-01,CHL,South America,Chile,214.704,204.035,5.764,3.782,3.012,2.79,0.0728,57038.0,10414.0,0.29,0.05,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-02,CHL,South America,Chile,192.769,201.929,4.336,3.921,2.328,2.808,0.0719,70231.0,10420.0,0.36,0.05,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-03,CHL,South America,Chile,160.531,200.654,1.122,3.906,1.667,2.756,0.0712,240619.0,10420.0,1.23,0.05,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-04,CHL,South America,Chile,133.138,194.985,0.867,3.906,2.67,2.743,0.0697,414693.0,12528.0,2.12,0.06,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-05,CHL,South America,Chile,183.23,190.153,7.907,4.059,2.881,2.701,0.0686,583545.0,13199.0,2.98,0.07,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-06,CHL,South America,Chile,192.922,184.149,3.928,4.015,3.075,2.676,0.069,611401.0,13204.0,3.12,0.07,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-07,CHL,South America,Chile,207.256,183.507,4.438,4.052,2.819,2.636,0.0689,620040.0,13207.0,3.16,0.07,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-08,CHL,South America,Chile,194.045,180.556,4.03,3.804,2.591,2.576,0.0696,841567.0,24989.0,4.29,0.13,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-09,CHL,South America,Chile,176.701,178.26,4.183,3.782,2.002,2.529,0.07,1084120.0,44379.0,5.53,0.23,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-10,CHL,South America,Chile,144.819,176.016,1.428,3.826,1.474,2.502,0.0701,1356594.0,52727.0,6.92,0.27,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-11,CHL,South America,Chile,121.763,174.391,1.071,3.855,2.706,2.507,0.0704,1608024.0,55616.0,8.2,0.28,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-12,CHL,South America,Chile,190.321,175.404,8.009,3.87,2.835,2.5,0.0717,1837311.0,55826.0,9.37,0.28,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-13,CHL,South America,Chile,212.408,178.188,4.234,3.913,2.807,2.462,0.0724,1866842.0,55859.0,9.52,0.28,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-14,CHL,South America,Chile,200.166,177.175,4.999,3.993,2.818,2.462,0.0724,1871310.0,55859.0,9.55,0.28,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-15,CHL,South America,Chile,194.555,177.248,4.999,4.132,2.596,2.463,0.072,2137219.0,55859.0,10.9,0.28,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-16,CHL,South America,Chile,169.968,176.286,4.234,4.139,1.754,2.427,0.072,2357313.0,55871.0,12.02,0.29,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-17,CHL,South America,Chile,127.425,173.801,1.02,4.081,1.278,2.399,0.0725,2545363.0,55871.0,12.98,0.29,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-18,CHL,South America,Chile,116.049,172.985,0.765,4.037,2.626,2.388,0.0732,2700661.0,55872.0,13.78,0.29,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-19,CHL,South America,Chile,195.269,173.691,7.09,3.906,2.549,2.347,0.0733,2842813.0,55875.0,14.5,0.29,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-20,CHL,South America,Chile,193.688,171.017,5.05,4.023,2.665,2.327,0.0739,2852454.0,55875.0,14.55,0.29,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-21,CHL,South America,Chile,199.248,170.886,3.928,3.87,2.566,2.291,0.0744,2853617.0,55875.0,14.56,0.29,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-22,CHL,South America,Chile,184.404,169.436,3.469,3.651,2.804,2.32,0.0741,2961760.0,55897.0,15.11,0.29,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-23,CHL,South America,Chile,181.037,171.017,4.285,3.658,1.615,2.3,0.0742,3055981.0,55937.0,15.59,0.29,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
2021-02-24,CHL,South America,Chile,117.733,169.632,1.275,3.695,1.482,2.33,0.0741,3142094.0,56111.0,16.03,0.29,79.17,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,19603736.0
