date,iso_code,continent,location,new_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,people_vaccinated,people_fully_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population
2021-01-01,NGA,Africa,Nigeria,4.274,3.625,0.05,0.031,,0.021,0.1834,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-02,NGA,Africa,Nigeria,4.928,3.818,0.023,0.031,,0.019,0.2012,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-03,NGA,Africa,Nigeria,2.636,3.652,0.037,0.036,0.011,0.018,0.2126,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-04,NGA,Africa,Nigeria,4.196,3.704,0.041,0.037,0.016,0.018,0.246,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-05,NGA,Africa,Nigeria,5.509,4.231,0.032,0.035,0.099,0.028,0.1688,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-06,NGA,Africa,Nigeria,6.502,4.671,0.005,0.034,,0.036,0.1446,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-07,NGA,Africa,Nigeria,7.614,5.094,0.023,0.03,,0.038,0.1464,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-08,NGA,Africa,Nigeria,7.161,5.507,0.027,0.027,0.031,0.041,0.1456,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-09,NGA,Africa,Nigeria,7.065,5.812,0.055,0.031,0.03,0.044,0.1521,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-10,NGA,Africa,Nigeria,7.253,6.471,0.037,0.031,0.035,0.047,0.1427,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-11,NGA,Africa,Nigeria,4.686,6.541,0.037,0.031,0.039,0.05,0.1332,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-12,NGA,Africa,Nigeria,5.692,6.568,0.014,0.028,,0.059,0.1128,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-13,NGA,Africa,Nigeria,5.811,6.469,0.055,0.035,,0.073,0.0882,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-14,NGA,Africa,Nigeria,6.397,6.295,0.041,0.038,,0.087,0.0731,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-15,NGA,Africa,Nigeria,6.768,6.239,0.105,0.049,0.026,0.087,0.0762,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-16,NGA,Africa,Nigeria,8.543,6.45,0.037,0.046,0.03,0.087,0.0763,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-17,NGA,Africa,Nigeria,7.312,6.458,0.032,0.046,0.031,0.086,0.0801,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-18,NGA,Africa,Nigeria,6.607,6.733,0.069,0.05,0.085,0.093,0.0771,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
2021-01-19,NGA,Africa,Nigeria,7.399,6.977,0.064,0.058,0.092,0.083,0.0862,,,,,58.33,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,,54.69,0.539,218541216.0
