date,iso_code,continent,location,new_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,people_vaccinated,people_fully_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population
2021-01-01,FRA,Europe,France,204.034,203.355,3.868,5.221,0.493,3.823,0.05,3808.0,4.0,0.01,0.0,63.89,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,5.98,82.66,0.901,67813000.0
2021-01-02,FRA,Europe,France,41.949,204.854,2.058,5.164,3.411,3.839,0.052,4177.0,8.0,0.01,0.0,63.89,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,5.98,82.66,0.901,67813000.0
2021-01-03,FRA,Europe,France,430.426,218.977,2.414,5.186,0.7,3.837,0.052,4595.0,8.0,0.01,0.0,63.89,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,5.98,82.66,0.901,67813000.0
2021-01-04,FRA,Europe,France,341.949,224.649,1.795,5.06,6.342,3.9,0.054,6738.0,13.0,0.01,0.0,63.89,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,5.98,82.66,0.901,67813000.0
2021-01-05,FRA,Europe,France,294.399,224.717,5.818,5.091,5.105,3.854,0.056,14515.0,19.0,0.02,0.0,63.89,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,5.98,82.66,0.901,67813000.0
2021-01-06,FRA,Europe,France,288.333,231.751,13.416,4.865,4.642,3.67,0.059,26994.0,42.0,0.04,0.0,63.89,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,5.98,82.66,0.901,67813000.0
2021-01-07,FRA,Europe,France,297.261,271.193,4.364,4.819,4.844,3.648,0.061,56474.0,66.0,0.08,0.0,63.89,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,5.98,82.66,0.901,67813000.0
2021-01-08,FRA,Europe,France,166.0,265.76,4.271,4.876,5.191,4.319,0.061,93644.0,101.0,0.14,0.0,63.89,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,5.98,82.66,0.901,67813000.0
2021-01-09,FRA,Europe,France,33.531,264.557,9.114,5.884,2.801,4.232,0.061,104864.0,110.0,0.15,0.0,63.89,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,5.98,82.66,0.901,67813000.0
2021-01-10,FRA,Europe,France,401.243,260.388,2.6,5.911,0.627,4.222,0.061,110880.0,118.0,0.16,0.0,63.89,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,5.98,82.66,0.901,67813000.0
