date,iso_code,continent,location,new_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,people_vaccinated,people_fully_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population
2021-01-01,MEX,North America,Mexico,115.51,79.097,7.419,7.124,0.047,0.2,0.41,,,,,71.76,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,1.38,75.05,0.779,127504120.0
2021-01-02,MEX,North America,Mexico,94.766,80.893,6.949,7.172,0.118,0.203,0.41,,,,,71.76,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,1.38,75.05,0.779,127504120.0
2021-01-03,MEX,North America,Mexico,26.768,81.652,7.741,7.341,0.076,0.205,0.411,,,,,71.76,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,1.38,75.05,0.779,127504120.0
2021-01-04,MEX,North America,Mexico,54.492,82.789,7.788,7.466,0.346,0.209,0.416,43960.0,,0.03,,71.76,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,1.38,75.05,0.779,127504120.0
2021-01-05,MEX,North America,Mexico,41.363,83.772,8.133,7.602,0.35,0.213,0.422,48236.0,,0.04,,71.76,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,1.38,75.05,0.779,127504120.0
2021-01-06,MEX,North America,Mexico,145.533,86.385,8.721,7.767,0.344,0.218,0.432,53185.0,,0.04,,71.76,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,1.38,75.05,0.779,127504120.0
2021-01-07,MEX,North America,Mexico,147.611,89.435,8.384,7.876,0.358,0.234,0.434,58402.0,,0.05,,71.76,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,1.38,75.05,0.779,127504120.0
2021-01-08,MEX,North America,Mexico,144.38,93.559,9.098,8.116,0.349,0.277,0.428,67468.0,,0.05,,71.76,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,1.38,75.05,0.779,127504120.0
2021-01-09,MEX,North America,Mexico,147.18,101.047,8.345,8.316,0.178,0.286,0.427,74794.0,,0.06,,71.76,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,1.38,75.05,0.779,127504120.0
2021-01-10,MEX,North America,Mexico,145.885,118.063,9.388,8.551,0.081,0.287,0.427,81300.0,,0.06,,71.76,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,1.38,75.05,0.779,127504120.0
