date,iso_code,continent,location,new_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,people_vaccinated,people_fully_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population
2021-01-01,GMB,Africa,Gambia,0.739,0.528,0.0,0.053,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-02,GMB,Africa,Gambia,0.0,0.528,0.0,0.053,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-03,GMB,Africa,Gambia,0.0,0.528,0.0,0.053,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-04,GMB,Africa,Gambia,1.478,0.475,0.37,0.106,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-05,GMB,Africa,Gambia,2.217,0.792,0.0,0.053,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-06,GMB,Africa,Gambia,7.761,1.901,0.0,0.053,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-07,GMB,Africa,Gambia,1.848,2.006,0.0,0.053,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-08,GMB,Africa,Gambia,1.109,2.059,0.0,0.053,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-09,GMB,Africa,Gambia,5.913,2.904,0.0,0.053,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-10,GMB,Africa,Gambia,0.0,2.904,0.0,0.053,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-11,GMB,Africa,Gambia,7.021,3.695,0.0,0.0,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-12,GMB,Africa,Gambia,3.326,3.854,0.0,0.0,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-13,GMB,Africa,Gambia,1.848,3.009,0.37,0.053,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-14,GMB,Africa,Gambia,1.109,2.904,0.37,0.106,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-15,GMB,Africa,Gambia,1.478,2.956,0.0,0.106,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-16,GMB,Africa,Gambia,4.804,2.798,0.0,0.106,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-17,GMB,Africa,Gambia,0.0,2.798,0.37,0.158,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-18,GMB,Africa,Gambia,8.5,3.009,0.0,0.158,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-19,GMB,Africa,Gambia,1.848,2.798,0.0,0.158,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
2021-01-20,GMB,Africa,Gambia,4.435,3.168,0.0,0.106,,,,,,,,45.37,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,1.1,62.05,0.496,2705995.0
