date,iso_code,continent,location,new_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,people_vaccinated,people_fully_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population
2022-01-01,BRA,South America,Brazil,62.258,33.616,0.776,0.502,,0.202,,166199307.0,143441284.0,77.19,66.62,47.07,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,2.2,75.88,0.765,215313504.0
2022-01-02,BRA,South America,Brazil,47.754,37.675,0.334,0.441,,0.169,,166206716.0,143462401.0,77.19,66.63,47.07,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,2.2,75.88,0.765,215313504.0
2022-01-03,BRA,South America,Brazil,18.513,40.32,0.228,0.473,,0.136,,166320650.0,143723393.0,77.25,66.75,47.06,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,2.2,75.88,0.765,215313504.0
2022-01-04,BRA,South America,Brazil,7.993,35.69,0.13,0.454,,0.104,,166426973.0,143762375.0,77.3,66.77,47.06,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,2.2,75.88,0.765,215313504.0
2022-01-05,BRA,South America,Brazil,55.036,39.014,0.353,0.448,,0.071,,166475764.0,143877220.0,77.32,66.82,47.05,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,2.2,75.88,0.765,215313504.0
2022-01-06,BRA,South America,Brazil,87.124,45.867,0.813,0.451,,0.039,,,,,,47.05,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,2.2,75.88,0.765,215313504.0
2022-01-07,BRA,South America,Brazil,126.639,57.902,0.599,0.462,,0.006,,,,,,47.05,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,2.2,75.88,0.765,215313504.0
2022-01-08,BRA,South America,Brazil,166.39,72.778,0.594,0.436,,0.006,,,,,,47.05,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,2.2,75.88,0.765,215313504.0
2022-01-09,BRA,South America,Brazil,293.953,107.95,0.841,0.508,,0.006,,166618516.0,144380523.0,77.38,67.06,47.03,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,2.2,75.88,0.765,215313504.0
2022-01-10,BRA,South America,Brazil,228.982,138.017,0.534,0.552,,0.006,,166713275.0,144723824.0,77.43,67.22,47.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,2.2,75.88,0.765,215313504.0
