date,iso_code,continent,location,new_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,people_vaccinated,people_fully_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population
2022-01-01,BHR,Asia,Bahrain,445.58,270.24,0.0,0.0,,14.57,0.0212,1203427.0,1178471.0,81.74,80.05,30.18,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,2.0,77.29,0.852,1472237.0
2022-01-02,BHR,Asia,Bahrain,417.732,306.531,0.0,0.0,,14.694,0.0235,1203782.0,1178914.0,81.77,80.08,30.17,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,2.0,77.29,0.852,1472237.0
2022-01-03,BHR,Asia,Bahrain,453.052,343.404,0.679,0.097,,14.817,0.0271,1204389.0,1179608.0,81.81,80.12,30.16,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,2.0,77.29,0.852,1472237.0
2022-01-04,BHR,Asia,Bahrain,597.73,399.295,0.0,0.097,,14.995,0.0323,1204852.0,1180260.0,81.84,80.17,30.16,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,2.0,77.29,0.852,1472237.0
2022-01-05,BHR,Asia,Bahrain,831.388,482.55,0.0,0.097,,15.172,0.0364,1205353.0,1180996.0,81.87,80.22,30.15,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,2.0,77.29,0.852,1472237.0
2022-01-06,BHR,Asia,Bahrain,728.144,547.66,0.0,0.097,,15.297,0.0417,1205953.0,1181661.0,81.91,80.26,30.14,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,2.0,77.29,0.852,1472237.0
2022-01-07,BHR,Asia,Bahrain,963.839,633.924,0.0,0.097,,15.421,0.0468,1206256.0,1181778.0,81.93,80.27,30.14,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,2.0,77.29,0.852,1472237.0
2022-01-08,BHR,Asia,Bahrain,1029.046,717.276,1.358,0.291,,15.613,0.0513,1206577.0,1182340.0,81.96,80.31,30.13,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,2.0,77.29,0.852,1472237.0
2022-01-09,BHR,Asia,Bahrain,967.236,795.776,0.0,0.291,,15.79,0.0571,1207231.0,1183058.0,82.0,80.36,30.12,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,2.0,77.29,0.852,1472237.0
2022-01-10,BHR,Asia,Bahrain,1150.63,895.43,0.0,0.194,,15.966,0.0626,1207776.0,1183947.0,82.04,80.42,30.11,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,2.0,77.29,0.852,1472237.0
2022-01-11,BHR,Asia,Bahrain,1286.478,993.823,0.0,0.194,,16.119,0.0654,1208214.0,1184839.0,82.07,80.48,30.1,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,2.0,77.29,0.852,1472237.0
2022-01-12,BHR,Asia,Bahrain,1213.799,1048.453,0.0,0.194,,16.272,0.0721,1208688.0,1185685.0,82.1,80.54,30.09,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,2.0,77.29,0.852,1472237.0
