date,iso_code,continent,location,new_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,people_vaccinated,people_fully_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population
2022-01-01,COL,South America,Colombia,162.625,87.699,0.675,0.719,1.498,1.23,0.15,,,,,49.4,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,51874028.0
2022-01-02,COL,South America,Colombia,200.505,107.915,0.79,0.705,1.247,1.248,0.167,38363095.0,28346885.0,73.95,54.65,49.39,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,51874028.0
2022-01-03,COL,South America,Colombia,239.33,132.703,0.848,0.708,0.951,1.277,0.179,38420325.0,28463323.0,74.06,54.87,49.34,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,51874028.0
2022-01-04,COL,South America,Colombia,218.182,155.55,0.771,0.73,1.488,1.329,0.197,38488522.0,28600589.0,74.2,55.13,49.28,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,51874028.0
2022-01-05,COL,South America,Colombia,189.845,173.635,0.675,0.724,1.768,1.389,0.221,38563154.0,28741288.0,74.34,55.41,49.21,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,51874028.0
2022-01-06,COL,South America,Colombia,238.135,195.796,0.752,0.735,1.873,1.418,0.252,38650089.0,28903827.0,74.51,55.72,49.14,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,51874028.0
2022-01-07,COL,South America,Colombia,313.432,223.15,0.771,0.755,2.372,1.6,0.277,,,,,49.14,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,51874028.0
2022-01-08,COL,South America,Colombia,444.134,263.366,0.983,0.799,1.407,1.586,0.299,38790254.0,29160533.0,74.78,56.21,49.03,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,51874028.0
2022-01-09,COL,South America,Colombia,504.877,306.848,1.137,0.848,2.044,1.7,0.318,38818655.0,29217362.0,74.83,56.32,49.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,51874028.0
2022-01-10,COL,South America,Colombia,600.879,358.498,0.733,0.832,1.869,1.832,0.327,38843101.0,29265389.0,74.88,56.42,48.98,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,51874028.0
2022-01-11,COL,South America,Colombia,590.469,411.681,0.964,0.859,2.184,1.931,0.345,38922281.0,29407178.0,75.03,56.69,48.92,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,51874028.0
2022-01-12,COL,South America,Colombia,522.516,459.206,1.099,0.92,2.555,2.043,0.357,39009064.0,29556927.0,75.2,56.98,48.85,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,51874028.0
2022-01-13,COL,South America,Colombia,444.808,488.731,1.253,0.991,2.123,2.079,0.365,39093566.0,29697446.0,75.36,57.25,48.79,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,51874028.0
