date,iso_code,continent,location,new_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,people_vaccinated,people_fully_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population
2022-01-01,EST,Europe,Estonia,543.714,648.32,4.525,3.34,2.572,4.964,0.1297,842159.0,827637.0,63.51,62.41,45.81,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-02,EST,Europe,Estonia,324.268,647.889,0.0,3.124,5.122,5.21,0.1235,842387.0,827860.0,63.53,62.43,45.8,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-03,EST,Europe,Estonia,521.091,664.372,0.754,2.478,7.601,5.437,0.1214,842869.0,828428.0,63.56,62.47,45.8,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-04,EST,Europe,Estonia,1137.2,720.823,0.754,2.37,6.526,5.582,0.1282,843632.0,829312.0,63.62,62.54,45.78,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-05,EST,Europe,Estonia,1130.413,787.185,1.508,2.155,6.635,5.505,0.1419,844293.0,830054.0,63.67,62.6,45.77,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-06,EST,Europe,Estonia,1248.054,816.164,2.262,1.831,6.854,5.657,0.1431,845080.0,830862.0,63.73,62.66,45.76,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-07,EST,Europe,Estonia,1309.892,887.805,4.525,2.047,6.279,5.941,0.1481,845825.0,831740.0,63.78,62.72,45.75,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-08,EST,Europe,Estonia,1247.3,988.317,2.262,1.724,5.963,6.426,0.1525,846132.0,832114.0,63.81,62.75,45.75,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-09,EST,Europe,Estonia,973.558,1081.073,0.754,1.831,5.131,6.427,0.1667,846313.0,832330.0,63.82,62.77,45.74,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-10,EST,Europe,Estonia,952.443,1142.694,0.754,1.831,6.276,6.238,0.1817,846714.0,832853.0,63.85,62.81,45.73,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-11,EST,Europe,Estonia,1504.452,1195.159,2.262,2.047,6.798,6.277,0.1888,847228.0,833486.0,63.89,62.85,45.73,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-12,EST,Europe,Estonia,1666.586,1271.755,3.016,2.262,6.98,6.326,0.1995,847803.0,834181.0,63.93,62.91,45.71,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-13,EST,Europe,Estonia,1849.081,1357.616,3.016,2.37,6.144,6.224,0.2165,848348.0,834744.0,63.97,62.95,45.71,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-14,EST,Europe,Estonia,1585.142,1396.938,2.262,2.047,7.212,6.357,0.218,849019.0,835495.0,64.03,63.01,45.7,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-15,EST,Europe,Estonia,1690.718,1460.283,4.525,2.37,6.998,6.506,0.2225,849342.0,835900.0,64.05,63.04,45.69,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-16,EST,Europe,Estonia,1818.917,1581.048,2.262,2.586,6.81,6.745,0.2324,849501.0,836060.0,64.06,63.05,45.69,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-17,EST,Europe,Estonia,1599.47,1673.481,3.771,3.016,6.996,6.848,0.2422,849851.0,836446.0,64.09,63.08,45.68,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-18,EST,Europe,Estonia,1742.751,1707.524,2.262,3.016,8.307,7.063,0.2397,850316.0,836974.0,64.12,63.12,45.67,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
2022-01-19,EST,Europe,Estonia,2402.599,1812.668,2.262,2.909,9.344,7.401,0.2426,850813.0,837524.0,64.16,63.16,45.67,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,4.69,78.74,0.892,1326064.0
