date,iso_code,continent,location,new_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,people_vaccinated,people_fully_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population
2020-01-31,HKG,Asia,Hong Kong,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,84.86,0.949,7488863.0
2020-02-01,HKG,Asia,Hong Kong,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,84.86,0.949,7488863.0
2020-02-02,HKG,Asia,Hong Kong,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,84.86,0.949,7488863.0
2020-02-03,HKG,Asia,Hong Kong,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,84.86,0.949,7488863.0
2020-02-04,HKG,Asia,Hong Kong,,,,,,,,,,,,49.07,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,84.86,0.949,7488863.0
2020-02-05,HKG,Asia,Hong Kong,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,84.86,0.949,7488863.0
2020-02-06,HKG,Asia,Hong Kong,,,,,,,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,84.86,0.949,7488863.0
2020-02-07,HKG,Asia,Hong Kong,,,,,,0.124,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,84.86,0.949,7488863.0
2020-02-08,HKG,Asia,Hong Kong,,,,,,0.124,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,84.86,0.949,7488863.0
2020-02-09,HKG,Asia,Hong Kong,,,,,,0.124,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,84.86,0.949,7488863.0
2020-02-10,HKG,Asia,Hong Kong,,,,,,0.124,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,84.86,0.949,7488863.0
2020-02-11,HKG,Asia,Hong Kong,,,,,,0.124,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,84.86,0.949,7488863.0
2020-02-12,HKG,Asia,Hong Kong,,,,,,0.124,,,,,,52.78,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,84.86,0.949,7488863.0
